generation,best_element_fitness,population_fitness_std,time_to_run_generation
53,16.0,1.1156271778690228,8.56298828125
54,24.0,1.5829226133958667,8.840736627578735
55,10.0,0.9536791913426652,8.329618692398071
56,13.0,1.0912451603558202,8.882289171218872
57,25.0,1.4905354742507808,8.926130294799805
58,25.0,1.8956993432504006,9.453969955444336
59,37.0,2.432365104173302,10.364288806915283
60,25.0,1.918761058600054,9.895594835281372
61,15.0,1.3963881981741324,9.438508033752441
62,42.0,2.9555771010075174,11.023943662643433
63,27.0,1.9542968044798108,10.13577127456665
64,72.0,4.597012508140477,12.428541421890259
65,36.0,2.5362365820246344,11.202577829360962
66,30.0,2.0191641835175265,10.69392442703247
67,61.0,3.9547495495922367,11.885985136032104
68,28.0,2.0362711017936683,11.289880752563477
69,49.0,2.655903612708865,11.001206874847412
70,50.0,3.2627595682182893,11.691031455993652
71,45.0,2.832666588216834,12.333606243133545
72,40.0,3.0866395967135523,11.575922012329102
73,62.0,4.175671921978545,13.45058536529541
74,60.0,3.84591783583581,12.904523372650146
75,24.0,2.2296860765587607,12.20780348777771
76,25.0,2.518631374377759,12.171679258346558
77,55.0,3.4184973306995574,12.179216623306274
78,21.0,2.2799815788729525,11.880723476409912
79,18.0,1.6118610361938774,10.736201286315918
80,31.0,2.100737965573051,11.780548334121704
81,51.0,3.326124471513356,12.110809803009033
82,32.0,2.3231659432765452,11.51581335067749
83,20.0,2.14756699546254,12.461025476455688
84,15.0,1.664961260810593,12.466044902801514
85,79.0,3.7644287747279797,11.691188097000122
86,78.0,4.6498563418669185,13.782864093780518
87,54.0,3.1235467020680194,12.374536752700806
88,53.0,3.6451150873463516,12.923757076263428
89,40.0,2.3562096680898326,12.31053376197815
90,46.0,3.3203198641094804,12.827736854553223
91,65.0,3.4058162017349085,11.782102108001709
92,29.0,2.5357121287717184,12.439863681793213
93,39.0,3.1001025789479937,13.186331510543823
94,36.0,2.9039800274795278,12.824376583099365
95,46.0,3.3845360095587695,12.686777114868164
96,54.0,3.906771557181197,13.474522829055786
97,58.0,3.3648031145967514,12.344358444213867
98,60.0,3.722091347616283,12.953382730484009
99,49.0,3.43771726586117,13.074167490005493
100,27.0,2.855850836440867,12.876336574554443
101,44.0,2.496982979517482,11.586064100265503
102,45.0,3.3873198845104664,13.075906753540039
103,64.0,3.8726833074755804,13.636799097061157
104,40.0,3.9452629823625194,14.26427412033081
105,21.0,2.1146072921467,11.726945161819458
106,62.0,4.05131632929348,13.869522094726562
107,51.0,3.6268443583920167,13.00757122039795
108,43.0,3.8228136234977503,13.527162313461304
109,73.0,5.4401981581556385,15.363088369369507
110,32.0,2.73003662979089,12.87075161933899
111,58.0,3.8916546609379408,13.468968391418457
112,21.0,1.9609018333409758,11.806914329528809
113,66.0,4.1935359781454125,13.294157028198242
114,31.0,3.1199358967773683,13.28495192527771
115,29.0,2.0873667622150163,11.84001636505127
116,13.0,1.6893122861093504,12.44445252418518
117,25.0,1.9632585158353444,11.155961036682129
118,30.0,2.357357843009839,12.147371530532837
119,27.0,2.3005138556418214,11.972182273864746
120,28.0,2.2703867511946063,12.194960117340088
121,42.0,2.7693255496600613,13.191946983337402
122,34.0,3.0484776528621627,13.465948104858398
123,75.0,4.868624035597738,15.290270805358887
124,72.0,4.645504924117507,15.012956142425537
125,37.0,3.5413240461725612,13.853690385818481
126,27.0,1.915088509703925,12.244049310684204
127,37.0,2.5305959772354023,13.197609424591064
128,45.0,3.0259801717790547,13.188318967819214
129,39.0,3.5305387690832686,13.138749361038208
130,35.0,2.55259789234419,12.423924922943115
131,26.0,2.50876463623035,13.455281257629395
132,41.0,3.667140030050666,14.050097465515137
133,29.0,2.8868224746249984,13.09291386604309
134,35.0,3.3324729556291977,13.708314657211304
135,94.0,5.782224831325741,15.73241901397705
136,69.0,4.2250566860102605,14.257044315338135
137,34.0,2.5890724207715783,13.224530935287476
138,43.0,3.37305736684095,13.677036762237549
139,33.0,2.730230026939122,13.191848993301392
