Cpu usado (%),Memória usada (MiB)
24.975,163.68359375
24.975,163.68359375
24.975,163.94140625
25.225,163.94140625
24.975,164.19921875
24.975,164.45703125
24.975,164.45703125
25.225,164.45703125
24.975,164.71484375
24.75,164.97265625
24.975,164.97265625
25.225,165.23046875
24.975,165.23046875
24.975,165.48828125
24.975,165.48828125
24.975,165.74609375
24.975,165.74609375
24.975,166.00390625
24.975,166.26171875
25.0,166.26171875
24.975,166.51953125
24.975,166.51953125
24.975,166.77734375
24.975,166.77734375
24.975,167.03515625
24.975,167.03515625
24.975,167.29296875
25.225,168.06640625
24.975,168.06640625
24.975,168.06640625
24.975,168.06640625
24.975,168.06640625
24.975,168.06640625
24.975,168.06640625
24.975,168.32421875
24.975,168.32421875
25.225,168.58203125
24.725,168.58203125
24.975,168.83984375
25.225,168.83984375
24.975,169.09765625
24.975,169.35546875
24.975,169.35546875
24.975,169.35546875
24.975,169.61328125
25.225,169.87109375
24.975,169.87109375
24.975,170.12890625
25.225,170.12890625
24.975,170.38671875
24.975,170.38671875
24.725,170.64453125
24.975,170.64453125
24.725,170.90234375
25.225,171.16015625
24.975,171.16015625
24.975,171.41796875
24.975,171.41796875
24.975,171.67578125
24.975,171.67578125
25.225,171.93359375
25.0,172.19140625
24.975,172.19140625
24.975,172.44921875
25.0,172.44921875
24.975,172.70703125
24.975,172.70703125
24.975,172.96484375
24.975,173.22265625
24.975,173.22265625
25.225,173.48046875
24.975,173.48046875
24.975,173.73828125
24.975,174.51171875
24.975,174.51171875
24.975,174.51171875
24.975,174.51171875
24.975,174.51171875
24.975,174.51171875
25.225,174.51171875
24.975,174.76953125
24.975,174.76953125
24.975,175.02734375
24.975,175.02734375
24.975,175.28515625
25.225,175.28515625
24.975,175.54296875
24.975,175.54296875
24.975,175.80078125
24.975,176.05859375
25.0,176.05859375
24.975,176.31640625
24.975,176.31640625
24.975,176.57421875
24.975,176.57421875
25.225,176.83203125
24.975,176.83203125
24.975,177.08984375
24.975,177.34765625
24.975,177.34765625
24.975,177.60546875
24.975,177.60546875
24.975,177.86328125
25.0,177.86328125
24.975,178.12109375
25.25,178.37890625
24.975,178.37890625
24.975,178.63671875
24.975,178.63671875
24.975,178.89453125
24.975,178.89453125
24.975,179.15234375
24.975,179.15234375
24.725,179.41015625
25.225,179.66796875
24.975,179.66796875
24.975,179.92578125
24.975,179.92578125
24.975,179.92578125
24.975,180.95703125
25.225,180.95703125
25.0,180.95703125
24.975,180.95703125
24.975,180.95703125
24.975,180.95703125
24.975,180.95703125
24.975,181.21484375
24.975,181.21484375
24.975,181.47265625
25.225,181.47265625
24.975,181.73046875
24.975,181.73046875
24.975,181.98828125
24.975,181.98828125
24.975,182.24609375
24.975,182.50390625
24.975,182.50390625
24.975,182.76171875
24.975,182.76171875
24.975,183.01953125
24.975,183.01953125
24.975,183.27734375
25.225,183.27734375
24.975,183.53515625
24.975,183.53515625
24.975,183.79296875
24.975,184.05078125
24.975,184.05078125
24.975,184.30859375
24.975,184.30859375
24.975,184.56640625
25.225,184.56640625
24.975,184.82421875
24.975,184.82421875
24.975,185.08203125
24.975,185.33984375
24.975,185.33984375
24.975,185.59765625
24.975,185.59765625
24.975,185.85546875
24.975,186.11328125
24.975,186.11328125
24.975,186.37109375
25.225,186.37109375
24.975,186.62890625
24.725,186.62890625
25.225,187.40234375
24.975,187.40234375
25.0,187.40234375
24.975,187.40234375
25.0,187.40234375
24.975,187.40234375
25.225,187.66015625
24.975,187.66015625
24.975,187.91796875
24.975,187.91796875
24.975,188.17578125
24.975,188.17578125
24.975,188.43359375
25.225,188.69140625
24.975,188.69140625
24.975,188.94921875
24.975,188.94921875
25.0,189.20703125
24.975,189.20703125
25.0,189.46484375
25.225,189.46484375
24.975,189.72265625
24.975,189.98046875
24.975,189.98046875
24.975,189.98046875
25.0,190.23828125
